x	y	new_x	new_y	pixel_x	pixel_y	selected
21	35	21.05	35.01	722.7	892.15	1
21	37	21.03	37.01	722.35	940.25	1
21	39	21.03	39	722.35	988.1	1
21	41	21.04	41.01	722.5	1036.5	1
21	43	21.04	43	722.7	1084.4	1
21	45	21.01	44.97	722	1131.7	1
21	47	21.02	46.98	722.15	1180.05	1
21	49	21.03	49.01	722.4	1228.9	1
21	51	21.03	51	722.45	1276.8	1
21	53	21.01	53	721.8	1324.9	0
21	55	21.03	54.98	722.4	1372.5	0
21	57	21.02	57.01	722.2	1421.35	0
21	59	21.04	58.97	722.6	1468.7	0
21	61	21.02	60.99	722.1	1517.1	0
21	63	21	62.94	721.75	1564.05	0
22	2	22.05	1.9	744.4	95.5	0
22	4	21.99	3.96	743	145.15	0
22	6	22.01	5.93	743.6	192.5	0
22	8	22.05	7.91	744.35	240.1	0
22	10	22.03	9.95	743.95	289.3	0
22	12	22	11.98	743.35	338.2	0
22	14	22.01	13.92	743.45	384.8	0
22	16	22.03	15.95	743.9	433.55	0
22	18	22.06	17.93	744.55	481.2	0
22	20	22.02	19.92	743.8	529.1	0
22	22	22.06	21.93	744.55	577.55	0
22	24	22	23.94	743.4	625.9	0
22	26	22.05	25.98	744.3	674.85	0
22	28	22.01	27.97	743.45	722.7	0
22	30	22	29.96	743.45	770.6	0
22	32	22	31.98	743.35	819.3	1
22	34	22.01	33.91	743.5	865.7	1
22	36	21.94	35.9	741.95	913.55	1
22	38	21.95	37.89	742.25	961.55	1
22	40	22.01	39.95	743.5	1011.15	1
22	42	22.07	41.98	744.75	1059.9	1
22	44	21.98	43.91	742.8	1106.3	1
22	46	22.01	45.97	743.45	1155.9	1
22	48	22.01	47.95	743.55	1203.6	1
22	50	22.04	49.91	744.2	1250.6	1
22	52	22.03	51.93	743.9	1299.35	1
22	54	22.01	53.92	743.6	1347.25	0
22	56	22.02	55.92	743.8	1395.2	0
22	58	22.05	57.92	744.5	1443.4	0
22	60	22.04	59.9	744.2	1490.9	0
22	62	21.99	61.88	743.1	1538.65	0
23	1	23.05	0.93	765.95	72.3	0
23	3	22.95	2.94	763.85	120.75	0
23	5	23.02	4.95	765.4	169.05	0
23	7	23.04	6.88	765.8	215.55	0
23	9	23.08	8.9	766.7	264.05	0
23	11	23.06	10.86	766.15	311.3	0
23	13	23.02	12.95	765.5	361.5	0
23	15	23.01	14.97	765.2	410	0
23	17	23.02	16.95	765.4	457.6	0
23	19	23.04	18.92	765.8	505.1	0
23	21	23.04	20.88	765.8	552.15	0
23	23	23.01	22.89	765.2	600.6	0
23	25	23.02	24.93	765.45	649.7	0
23	27	23.02	26.96	765.5	698.6	0
23	29	23.01	28.95	765.15	746.4	0
23	31	22.99	30.91	764.8	793.45	0
23	33	23.02	32.95	765.35	842.6	1
23	35	23.04	34.93	765.9	890.35	1
23	37	22.96	36.91	764	937.8	1
23	39	23.02	38.96	765.45	987.3	1
23	41	23.04	40.92	765.9	1034.3	1
23	43	23.05	43	766	1084.4	1
23	45	22.99	44.93	764.65	1130.95	1
23	47	22.99	46.92	764.7	1178.8	1
23	49	23	48.93	765.05	1227.1	1
23	51	23.08	50.91	766.7	1274.6	1
23	53	22.99	52.98	764.65	1324.4	1
23	55	23.05	54.86	766.15	1369.75	0
23	57	23.07	56.88	766.4	1418.3	0
23	59	23.02	58.92	765.4	1467.4	0
23	61	22.99	60.9	764.8	1514.95	0
23	63	23.02	62.95	765.4	1564.3	0
24	2	23.99	1.89	786.35	95.35	0
24	4	23.97	3.93	785.95	144.5	0
24	6	24.03	5.93	787.2	192.65	0
24	8	24.03	7.89	787.1	239.7	0
24	10	24.03	9.94	787.15	289.15	0
24	12	23.99	11.97	786.45	337.9	0
24	14	24.05	13.94	787.6	385.3	0
24	16	24.02	15.95	787	433.75	0
24	18	24.02	17.94	787.05	481.5	0
24	20	24.01	19.9	786.75	528.75	0
24	22	24.04	21.87	787.45	576.15	0
24	24	24	23.96	786.6	626.25	0
24	26	24.03	25.97	787.15	674.65	0
24	28	24	27.94	786.6	722	0
24	30	24.02	29.93	786.95	770.05	0
24	32	24.02	31.85	787	816.25	1
24	34	24.05	33.87	787.55	864.85	1
24	36	24.01	35.98	786.75	915.5	1
24	38	24	37.92	786.6	962.1	1
24	40	23.97	39.88	785.95	1009.45	1
24	42	24.02	41.96	787.05	1059.35	1
24	44	24.04	43.94	787.35	1107.1	1
24	46	24.01	45.93	786.7	1154.8	1
24	48	24.01	47.94	786.8	1203.25	1
24	50	24.01	49.95	786.8	1251.75	1
24	52	24	51.97	786.5	1300.1	1
24	54	24.05	53.89	787.55	1346.35	0
24	56	24.06	55.91	787.85	1395.05	0
24	58	24	57.86	786.55	1441.9	0
24	60	24	59.91	786.7	1491.15	0
24	62	24.02	61.89	786.9	1538.9	0
25	1	25.04	0.94	809.1	72.55	0
25	3	24.99	2.92	807.9	120.15	0
25	5	24.99	4.93	807.85	168.6	0
25	7	25.02	6.9	808.6	216	0
25	9	25.03	8.92	808.9	264.55	0
25	11	25.01	10.95	808.3	313.4	0
25	13	25.05	12.92	809.2	360.7	0
25	15	25.02	14.96	808.5	409.7	0
25	17	25.02	16.95	808.6	457.8	0
25	19	25.07	18.92	809.7	505.1	0
25	21	25.05	20.91	809.3	552.9	0
25	23	25.01	22.96	808.45	602.2	0
25	25	25.02	24.97	808.6	650.55	0
25	27	25.01	26.95	808.3	698.2	0
25	29	25.01	28.94	808.35	746.15	0
25	31	25.01	30.95	808.4	794.5	0
25	33	25.02	32.88	808.65	840.9	1
25	35	24.97	34.91	807.45	889.85	1
25	37	24.98	36.87	807.8	937	1
25	39	24.99	38.94	808	986.6	1
25	41	25.02	40.96	808.5	1035.3	1
25	43	25	42.93	808.1	1082.8	1
25	45	25	44.93	808.25	1130.9	1
25	47	24.99	46.96	808	1179.7	1
25	49	24.98	48.89	807.7	1226.05	1
25	51	25.04	50.94	809	1275.4	1
25	53	24.99	52.93	808	1323.3	1
25	55	25.01	54.92	808.5	1371.15	0
25	57	25.04	56.87	809.1	1418.05	0
25	59	25.05	58.88	809.35	1466.5	0
25	61	24.97	60.87	807.45	1514.4	0
25	63	25.01	62.95	808.35	1564.3	0
26	2	26.09	1.94	831.7	96.6	0
26	4	26.09	3.99	831.8	145.9	0
26	6	26.05	5.98	830.9	193.75	0
26	8	26.05	7.97	830.9	241.75	0
26	10	26.07	9.97	831.3	289.85	0
26	12	26.04	11.99	830.7	338.3	0
26	14	26.07	13.99	831.25	386.45	0
26	16	26.06	15.97	831.1	434.15	0
26	18	26.09	17.97	831.7	482.3	0
26	20	26.06	19.98	831.05	530.5	0
26	22	26.07	21.97	831.25	578.6	0
26	24	26.06	24.01	831.2	627.45	0
26	26	26.09	25.98	831.7	675	0
26	28	26.04	27.97	830.75	722.95	0
26	30	26.07	29.97	831.3	770.85	0
26	32	26.06	31.99	831.2	819.45	1
26	34	26.06	33.99	831.1	867.55	1
26	36	26.04	36	830.7	915.9	1
26	38	26.06	38	831.05	964.1	1
26	40	26.06	40.01	831	1012.35	1
26	42	26.08	41.99	831.5	1060.15	1
26	44	26.06	43.98	831.05	1108.1	1
26	46	26.05	45.98	830.8	1156.05	1
26	48	26.04	47.99	830.7	1204.35	1
26	50	26.06	49.99	831.05	1252.65	1
26	52	26.02	51.99	830.3	1300.7	1
26	54	26.03	53.99	830.4	1348.9	0
26	56	26.04	55.98	830.6	1396.75	0
26	58	26.05	58.03	830.85	1446	0
26	60	26	59.96	829.7	1492.5	0
26	62	26.03	61.99	830.5	1541.2	0
27	1	27.19	0.95	855.45	72.8	0
27	3	27.15	2.97	854.6	121.3	0
27	5	27.14	4.98	854.45	169.75	0
27	7	27.06	6.95	852.8	217.1	0
27	9	27.06	8.97	852.7	265.7	0
27	11	27.05	10.98	852.5	313.95	0
27	13	27.06	13	852.8	362.55	0
27	15	27.07	14.97	852.9	410.15	0
27	17	27.09	16.97	853.3	458.15	0
27	19	27.08	18.97	853.1	506.3	0
27	21	27.06	20.96	852.65	554.1	0
27	23	27.08	22.97	853.05	602.6	0
27	25	27.06	24.98	852.8	650.95	0
27	27	27.08	26.98	853.05	698.9	0
27	29	27.05	28.96	852.6	746.6	0
27	31	27.06	30.96	852.6	794.75	0
27	33	27.08	32.98	853.1	843.4	1
27	35	27.1	35.04	853.55	892.85	1
27	37	27.03	36.98	852.05	939.5	1
27	39	27.07	38.99	852.9	987.9	1
27	41	27.07	40.99	852.85	1036.1	1
27	43	27.07	42.99	852.95	1084.2	1
27	45	27.05	44.97	852.5	1131.8	1
27	47	27.07	46.96	852.85	1179.7	1
27	49	27.04	48.99	852.35	1228.5	1
27	51	27.07	50.99	853	1276.5	1
27	53	27.02	52.99	851.8	1324.7	0
27	55	27.1	54.95	853.5	1372	0
27	57	27.05	56.97	852.45	1420.6	0
27	59	27.07	58.98	852.9	1468.75	0
27	61	27.07	60.97	852.9	1516.75	0
27	63	27.15	62.95	854.75	1564.4	0
28	2	28.15	1.96	876.3	97.1	0
28	4	28.14	3.98	876	145.8	0
28	6	28.06	5.98	874.4	193.75	0
28	8	28.05	7.96	874.05	241.45	0
28	10	28.07	9.96	874.65	289.6	0
28	12	28.05	11.98	874.15	338.2	0
28	14	28.06	13.98	874.45	386.15	0
28	16	28.07	15.97	874.65	434.05	0
28	18	28.09	17.96	875	482.05	0
28	20	28.05	19.96	874.15	530.1	0
28	22	28.07	21.96	874.65	578.25	0
28	24	28.07	23.97	874.5	626.6	0
28	26	28.09	25.98	875	674.85	0
28	28	28.05	27.97	874.15	722.75	0
28	30	28.08	29.95	874.7	770.45	0
28	32	28.07	31.96	874.6	818.9	1
28	34	28.1	33.97	875.2	867.1	1
28	36	28.06	35.95	874.35	914.9	1
28	38	28.08	37.98	874.8	963.6	1
28	40	28.09	39.99	875.05	1012.05	1
28	42	28.08	41.98	874.85	1059.9	1
28	44	28.05	43.97	874.1	1107.85	1
28	46	28.04	45.96	873.95	1155.55	1
28	48	28.05	47.98	874.1	1204.25	1
28	50	28.05	49.98	874.2	1252.4	1
28	52	28.04	51.97	873.85	1300.3	1
28	54	28.04	53.97	873.8	1348.45	0
28	56	28.02	55.97	873.55	1396.5	0
28	58	28.02	57.92	873.4	1443.3	0
28	60	28	59.95	873.15	1492.1	0
28	62	28.02	61.91	873.45	1539.45	0
29	1	29.13	0.94	897.4	72.55	0
29	3	29.07	2.97	896.1	121.4	0
29	5	29.15	5	897.8	170.3	0
29	7	29.05	6.96	895.7	217.3	0
29	9	29.06	8.96	895.9	265.4	0
29	11	29.04	10.96	895.6	313.5	0
29	13	29.07	12.97	896.1	362.05	0
29	15	29.06	14.96	895.9	409.85	0
29	17	29.08	16.95	896.3	457.7	0
29	19	29.08	18.95	896.35	505.95	0
29	21	29.07	20.96	896.1	554.05	0
29	23	29.06	22.97	896	602.6	0
29	25	29.08	24.96	896.4	650.4	0
29	27	29.07	26.98	896.2	698.9	0
29	29	29.07	28.94	896.1	746.15	0
29	31	29.06	30.95	896	794.4	0
29	33	29.08	32.96	896.35	842.8	1
29	35	29.09	34.97	896.65	891.35	1
29	37	29.05	36.98	895.85	939.55	1
29	39	29.08	38.97	896.3	987.35	1
29	41	29.07	40.97	896.1	1035.6	1
29	43	29.09	42.99	896.6	1084.1	1
29	45	29.05	44.95	895.75	1131.35	1
29	47	29.05	46.96	895.7	1179.7	1
29	49	29.06	48.98	895.9	1228.2	1
29	51	29.06	50.96	895.9	1276	1
29	53	29.02	52.97	895	1324.35	0
29	55	29.06	54.96	895.9	1372.15	0
29	57	29.05	56.95	895.6	1420.05	0
29	59	29.03	58.95	895.4	1468.15	0
29	61	29.04	61.01	895.55	1517.7	0
29	63	29.1	62.95	896.8	1564.3	0
30	2	30.05	2.02	917.35	98.5	0
30	4	30.02	4.04	916.7	147.15	0
30	6	30.06	6.01	917.55	194.6	0
30	8	30.07	8.02	917.7	242.95	0
30	10	30.08	10.03	917.95	291.15	0
30	12	30.05	12.05	917.3	339.9	0
30	14	30.06	14.03	917.55	387.35	0
30	16	30.06	16.04	917.6	435.8	0
30	18	30.08	18.04	918.1	483.95	0
30	20	30.03	20.04	917	532	0
30	22	30.05	22.04	917.3	580.25	0
30	24	30.05	24.04	917.25	628.35	0
30	26	30.07	26.05	917.8	676.65	0
30	28	30.03	28.03	916.8	724.15	0
30	30	30.03	30.02	916.95	772.2	0
30	32	30.05	32.02	917.4	820.35	0
30	34	30.09	34.03	918.15	868.6	1
30	36	30.06	36.01	917.6	916.15	1
30	38	30.06	38.02	917.5	964.65	1
30	40	30.06	40.03	917.55	1013.05	1
30	42	30.06	42.03	917.65	1061.1	1
30	44	30.04	44.01	917.15	1108.75	1
30	46	30.05	46.01	917.45	1156.85	1
30	48	30.06	48.02	917.7	1205.05	1
30	50	30.06	50.02	917.45	1253.3	1
30	52	30.05	52.01	917.25	1301.15	1
30	54	30.06	54.02	917.6	1349.55	0
30	56	30.05	56.02	917.3	1397.6	0
30	58	30.05	58.01	917.4	1445.65	0
30	60	30.01	60.01	916.55	1493.6	0
30	62	30.02	62.01	916.6	1541.65	0
31	1	31.03	1.04	938.55	74.95	0
31	3	31.01	3.03	938.05	122.8	0
31	5	31.02	5.04	938.35	171.2	0
31	7	31.06	7	939.3	218.35	0
31	9	31.05	9	938.9	266.5	0
31	11	31.05	11.04	939	315.45	0
31	13	31.06	13.05	939.3	363.75	0
31	15	31.07	15.04	939.3	411.85	0
31	17	31.08	17.03	939.6	459.7	0
31	19	31.06	19.04	939.2	507.9	0
31	21	31.05	21.02	939	555.6	0
31	23	31.07	23.03	939.35	604	0
31	25	31.07	25.03	939.35	652.1	0
31	27	31.06	27.02	939.25	700	0
31	29	31.03	29.02	938.6	748.05	0
31	31	31.04	31.03	938.7	796.45	0
31	33	31.08	33.04	939.7	844.7	1
31	35	31.08	35.01	939.6	892.1	1
31	37	31.05	37.02	939.05	940.55	1
31	39	31.06	39.02	939.15	988.6	1
31	41	31.07	41.03	939.4	1036.95	1
31	43	31.06	43.03	939.25	1085.1	1
31	45	31.06	45.01	939.25	1132.75	1
31	47	31.07	47.01	939.5	1180.75	1
31	49	31.07	49.02	939.4	1229.35	1
31	51	31.07	51.02	939.45	1277.45	1
31	53	31.04	53.01	938.7	1325.2	0
31	55	31.05	55.02	938.95	1373.6	0
31	57	31.06	57.01	939.1	1421.55	0
31	59	31.07	59.01	939.35	1469.65	0
31	61	31.01	61	938.15	1517.5	0
31	63	30.99	63.05	937.75	1566.7	0
32	2	32.05	2.04	960.7	98.9	0
32	4	32.02	4.07	959.9	147.9	0
32	6	32.07	6.06	960.9	195.6	0
32	8	32.06	8.06	960.85	243.8	0
32	10	32.08	10.06	961.2	292.05	0
32	12	32.05	12.07	960.55	340.4	0
32	14	32.06	14.08	960.7	388.65	0
32	16	32.08	16.07	961.25	436.5	0
32	18	32.09	18.07	961.35	484.65	0
32	20	32.05	20.06	960.65	532.6	0
32	22	32.06	22.06	960.75	580.65	0
32	24	32.05	24.05	960.6	628.45	0
32	26	32.06	26.06	960.85	676.9	0
32	28	32.04	28.04	960.35	724.5	0
32	30	32.04	30.04	960.3	772.65	0
32	32	32.06	32.05	960.75	820.95	0
32	34	32.1	34.05	961.7	869.05	1
32	36	32.05	36.04	960.55	917.05	1
32	38	32.07	38.03	960.95	964.95	1
32	40	32.07	40.05	960.9	1013.4	1
32	42	32.07	42.05	961	1061.55	1
32	44	32.07	44.05	960.95	1109.55	1
32	46	32.07	46.04	961	1157.45	1
32	48	32.04	48.06	960.4	1206.1	1
32	50	32.07	50.05	961.05	1253.95	1
32	52	32.02	52.05	960.05	1302.05	1
32	54	32.05	54.04	960.6	1350.1	0
32	56	32.05	56.04	960.6	1398.2	0
32	58	32.06	58.04	960.9	1446.2	0
32	60	32.05	60.03	960.55	1494.2	0
32	62	32.02	62.03	959.85	1542.3	0
33	1	33.05	1.06	982.15	75.35	0
33	3	33.02	3.06	981.65	123.6	0
33	5	33.02	5.07	981.65	171.8	0
33	7	33.06	7.03	982.45	219.05	0
33	9	33.09	9.05	982.95	267.7	0
33	11	33.06	11.07	982.5	316.25	0
33	13	33.08	13.08	982.9	364.55	0
33	15	33.06	15.04	982.5	411.85	0
33	17	33.08	17.05	982.9	460.15	0
33	19	33.07	19.05	982.6	508.2	0
33	21	33.05	21.06	982.2	556.55	0
33	23	33.06	23.04	982.4	604.3	0
33	25	33.07	25.05	982.6	652.55	0
33	27	33.07	27.05	982.55	700.6	0
33	29	33.05	29.03	982.2	748.4	0
33	31	33.05	31.04	982.25	796.6	0
33	33	33.09	33.04	983.1	844.85	1
33	35	33.11	35.03	983.45	892.6	1
33	37	33.06	37.03	982.45	940.9	1
33	39	33.08	39.04	982.75	989.05	1
33	41	33.09	41.05	983.05	1037.4	1
33	43	33.08	43.05	982.8	1085.7	1
33	45	33.07	45.02	982.7	1133.1	1
33	47	33.09	47.03	983	1181.35	1
33	49	33.07	49.03	982.6	1229.45	1
33	51	33.08	51.03	982.8	1277.5	1
33	53	33.04	53.03	982	1325.8	1
33	55	33.07	55.03	982.55	1373.9	0
33	57	33.06	57.04	982.5	1422.15	0
33	59	33.07	59.03	982.65	1470	0
33	61	33.01	61.04	981.35	1518.4	0
33	63	33	63.06	981.2	1567.05	0
34	2	34.1	2.08	1004.95	100	0
34	4	34.08	4.11	1004.4	148.9	0
34	8	34.1	8.06	1004.8	243.95	0
34	10	34.11	10.08	1005.1	292.4	0
34	12	34.04	12.1	1003.65	341	0
34	14	34.07	14.1	1004.2	389	0
34	16	34.1	16.07	1004.8	436.6	0
34	18	34.14	18.09	1005.7	485.15	0
34	20	34.1	20.09	1004.9	533.3	0
34	22	34.11	22.08	1005.2	581.2	0
34	24	34.1	24.09	1004.9	629.6	0
34	26	34.11	26.1	1005.15	677.9	0
34	28	34.05	28.09	1003.9	725.7	0
34	30	34.06	30.07	1004.1	773.4	0
34	32	34.08	32.1	1004.5	822.25	0
34	34	34.1	34.1	1004.95	870.25	1
34	36	34.07	36.07	1004.2	917.65	1
34	38	34.09	38.09	1004.65	966.35	1
34	40	34.09	40.1	1004.75	1014.7	1
34	42	34.11	42.09	1005.15	1062.55	1
34	44	34.07	44.07	1004.25	1110.2	1
34	46	34.08	46.07	1004.4	1158.15	1
34	48	34.07	48.08	1004.3	1206.55	1
34	50	34.05	50.08	1003.8	1254.7	1
34	52	34.04	52.06	1003.5	1302.45	1
34	54	34.01	54.06	1003.05	1350.55	1
34	56	34.02	56.06	1003.25	1398.7	0
34	58	34	58.05	1002.8	1446.4	0
34	60	34.05	60.07	1003.85	1495	0
34	62	34.05	62.08	1003.85	1543.35	0
35	1	34.93	1	1022.9	73.9	0
35	3	35.04	3.1	1025.3	124.5	0
35	5	35.08	5.09	1026	172.45	0
35	7	35.1	7.03	1026.6	219.1	0
35	9	35.09	9.06	1026.3	268	0
35	11	35.07	11.09	1025.85	316.6	0
35	13	35.06	13.09	1025.6	364.75	0
35	15	35.07	15.08	1025.8	412.7	0
35	17	35.08	17.08	1026	460.8	0
35	19	35.1	19.09	1026.55	509.1	0
35	21	34.97	21.06	1023.65	556.6	0
35	23	35.1	23.09	1026.5	605.45	0
35	25	35.1	25.09	1026.5	653.6	0
35	27	35.1	27.08	1026.4	701.5	0
35	29	35.06	29.08	1025.75	749.5	0
35	31	35.09	31.09	1026.25	797.8	0
35	33	35.1	33.1	1026.5	846.1	0
35	35	35.1	35.08	1026.45	893.85	1
35	37	35.06	37.06	1025.7	941.45	1
35	39	35.1	39.08	1026.5	990.05	1
35	41	35.08	41.07	1026.1	1037.95	1
35	43	35.11	43.08	1026.65	1086.4	1
35	45	35.07	45.06	1025.9	1133.9	1
35	47	35.05	47.05	1025.5	1181.95	1
35	49	35.07	49.12	1025.8	1231.6	1
35	51	35.09	51.08	1026.2	1278.7	1
35	53	34.99	53.06	1024.15	1326.35	1
35	55	35.02	55.05	1024.8	1374.4	1
35	57	35.06	57.06	1025.6	1422.6	0
35	59	35.02	59.03	1024.85	1470.15	0
35	61	35.05	61.08	1025.35	1519.35	0
35	63	34.9	62.95	1022.15	1564.3	0
36	2	36.1	2.06	1048.2	99.4	0
36	4	36.07	4.1	1047.4	148.55	0
36	6	36.11	6.05	1048.3	195.4	0
36	8	36.06	8.08	1047.2	244.2	0
36	10	36.1	10.07	1048.05	292.15	0
36	12	36.06	12.09	1047.2	340.85	0
36	14	36.08	14.07	1047.75	388.45	0
36	16	36.1	16.08	1048.2	436.7	0
36	18	36.14	18.08	1049.05	484.85	0
36	20	36.09	20.07	1047.85	532.8	0
36	22	36.1	22.07	1048.05	580.9	0
36	24	36.09	24.08	1048	629.35	0
36	26	36.1	26.09	1048.15	677.7	0
36	28	36.06	28.06	1047.25	725.1	0
36	30	36.08	30.07	1047.7	773.35	0
36	32	36.08	32.08	1047.8	821.8	0
36	34	36.11	34.08	1048.3	869.85	1
36	36	36.06	36.08	1047.3	918.05	1
36	38	36.08	38.07	1047.65	965.7	1
36	40	36.1	40.08	1048.1	1014.15	1
36	42	36.09	42.08	1047.9	1062.25	1
36	44	36.06	44.06	1047.3	1110	1
36	46	36.08	46.05	1047.7	1157.8	1
36	48	36.05	48.06	1047	1206.2	1
36	50	36.06	50.07	1047.2	1254.6	1
36	52	35.98	52.04	1045.6	1301.8	1
36	54	36.01	54.05	1046.25	1350.25	1
36	56	36.03	56.05	1046.55	1398.3	0
36	58	36.04	58.03	1046.9	1446.1	0
36	60	36.05	60.05	1047.05	1494.6	0
36	62	36.06	62.06	1047.2	1543	0
37	1	37.03	1.04	1068.25	74.95	0
37	3	37.07	3.08	1069.05	124.1	0
37	5	37.06	5.1	1069	172.7	0
37	7	37.09	7.04	1069.6	219.3	0
37	9	37.1	9.06	1069.85	267.95	0
37	11	37.07	11.07	1069.1	316.15	0
37	13	37.07	13.08	1069.2	364.6	0
37	15	37.09	15.06	1069.6	412.2	0
37	17	37.12	17.09	1070.3	460.95	0
37	19	37.12	19.06	1070.1	508.45	0
37	21	37.11	21.06	1069.95	556.55	0
37	23	37.1	23.07	1069.8	605	0
37	25	37.08	25.08	1069.4	653.2	0
37	27	37.09	27.07	1069.6	701.15	0
37	29	37.04	29.04	1068.5	748.6	0
37	31	37.09	31.07	1069.65	797.4	0
37	33	37.1	33.08	1069.7	845.85	1
37	35	37.04	35.04	1068.45	893	1
37	37	37.06	37.04	1069	941.05	1
37	39	37.1	39.05	1069.7	989.4	1
37	41	37.1	41.06	1069.75	1037.85	1
37	43	37.11	43.07	1069.9	1086.15	1
37	45	37.08	45.05	1069.3	1133.65	1
37	47	37.07	47.05	1069.15	1181.9	1
37	49	37.06	49.05	1068.8	1229.9	1
37	51	37.08	51.05	1069.4	1278.1	1
37	53	37.01	53.05	1067.85	1326.1	1
37	55	37.03	55.03	1068.15	1373.75	1
37	57	37.02	57.03	1068.1	1422	0
37	59	37.01	59.02	1067.8	1469.95	0
37	61	37.04	61.07	1068.45	1519.15	0
37	63	37	63	1067.55	1565.45	0
38	2	38.09	2.06	1091.25	99.6	0
38	4	38.05	4.05	1090.2	147.3	0
38	6	38.04	6.03	1090.1	194.95	0
38	8	38.09	8.03	1091.15	243.15	0
38	10	38.07	10.03	1090.8	291.2	0
38	12	38.03	12.05	1089.9	339.9	0
38	14	38.07	14.08	1090.6	388.7	0
38	16	38.05	16.03	1090.2	435.6	0
38	18	38.09	18.06	1091.2	484.5	0
38	20	38.07	20.08	1090.75	532.95	0
38	22	38.11	22.08	1091.6	581	0
38	24	38.11	24.1	1091.5	629.8	0
38	26	38.11	26.09	1091.65	677.55	0
38	28	38.08	28.09	1091	725.75	0
38	30	38.06	30.07	1090.6	773.3	0
38	32	38.05	32.04	1090.4	820.8	1
38	34	38.08	34.05	1090.95	869	1
38	36	38.06	36.06	1090.4	917.35	1
38	38	38.08	38.07	1090.95	965.9	1
38	40	38.05	40.06	1090.4	1013.7	1
38	42	38.08	42.07	1090.95	1062	1
38	44	38.06	44.03	1090.55	1109.2	1
38	46	38.04	46.02	1090.05	1157.1	1
38	48	38.08	48.03	1091	1205.4	1
38	50	38.11	50.07	1091.6	1254.6	1
38	52	38.06	52.06	1090.4	1302.4	1
38	54	38.07	54.04	1090.6	1350.1	1
38	56	38.07	56.1	1090.7	1399.65	1
38	58	38.08	58.04	1091.05	1446.2	0
38	60	38.04	60.01	1090.15	1493.75	0
38	62	38.06	62.06	1090.55	1542.9	0
39	1	39.14	1.11	1113.95	76.55	0
39	3	38.98	3.05	1110.4	123.2	0
39	5	39.08	5.08	1112.6	172.15	0
39	7	39.06	7	1112.15	218.4	0
39	9	39.09	9.01	1112.8	266.8	0
39	11	39.09	11.01	1112.7	314.7	0
39	13	39.07	13.04	1112.4	363.75	0
39	15	39.08	15.01	1112.65	411.1	0
39	17	39.11	17.1	1113.2	461.3	0
39	19	39.07	19.06	1112.25	508.5	0
39	21	39.08	21.09	1112.65	557.25	0
39	23	39.04	23.05	1111.7	604.5	0
39	25	39.1	25.07	1113	653.05	0
39	27	39.11	27.1	1113.15	701.85	0
39	29	39.09	29.06	1112.85	749.1	0
39	31	39.03	31.04	1111.45	796.8	0
39	33	39.02	33.05	1111.25	845.15	1
39	35	39.08	35.04	1112.6	892.8	1
39	37	39.08	37.05	1112.65	941.4	1
39	39	39.08	39.03	1112.6	988.8	1
39	41	39.08	41.1	1112.6	1038.6	1
39	43	39.04	43.04	1111.7	1085.4	1
39	45	39.09	45.04	1112.8	1133.55	1
39	47	39.09	47.01	1112.75	1181	1
39	49	39.1	49.07	1112.95	1230.4	1
39	51	39.11	51.04	1113.15	1277.95	1
39	53	39.07	53.05	1112.4	1326.3	1
39	55	39.06	55.02	1112.1	1373.6	1
39	57	39.07	57.07	1112.4	1422.9	0
39	59	39.05	59.02	1111.85	1469.8	0
39	61	39.04	61.04	1111.7	1518.45	0
39	63	39.12	63.11	1113.4	1568.3	0
40	2	40.1	2.02	1134.55	98.6	0
40	4	40.07	4.08	1133.85	148	0
40	6	40.08	6.01	1134.2	194.6	0
40	8	40.07	8.04	1134.05	243.45	0
40	10	40.07	10.01	1133.95	290.7	0
40	12	40.04	12.04	1133.4	339.6	0
40	14	40.06	14.03	1133.8	387.35	0
40	16	40.02	16.07	1132.9	436.5	0
40	18	40.13	18.05	1135.25	484.2	0
40	20	40.05	20.08	1133.55	533.1	0
40	22	40.07	22.06	1134.05	580.7	0
40	24	40.04	24.09	1133.25	629.45	0
40	26	40.09	26.06	1134.5	676.8	0
40	28	40.04	28.06	1133.35	725	0
40	30	40.06	30.01	1133.8	772	0
40	32	40.06	32.07	1133.8	821.55	1
40	34	40.08	34.05	1134.2	869	1
40	36	40.04	36.04	1133.3	917	1
40	38	40.09	38.05	1134.45	965.4	1
40	40	40.06	40.06	1133.7	1013.65	1
40	42	40.11	42.06	1134.7	1061.75	1
40	44	40.05	44.04	1133.45	1109.3	1
40	46	40.07	46.04	1133.95	1157.5	1
40	48	40.11	48.04	1134.8	1205.7	1
40	50	40.1	50.06	1134.5	1254.35	1
40	52	40.05	52.01	1133.65	1301.3	1
40	54	40.07	54	1133.95	1349.15	1
40	56	40.09	56.03	1134.5	1398	1
40	58	40.1	58.06	1134.65	1446.65	0
40	60	40.08	60.04	1134.1	1494.3	0
40	62	40.01	62.02	1132.7	1541.9	0
41	1	41.15	1.1	1157.35	76.35	0
41	3	41.02	3.06	1154.55	123.6	0
41	5	41.04	5.06	1155	171.65	0
41	7	41.05	6.99	1155.1	218.15	0
41	9	41.09	8.99	1156.05	266.3	0
41	11	41.05	11.02	1155.05	315.05	0
41	13	41.1	13.02	1156.3	363.05	0
41	15	41.08	15.03	1155.9	411.45	0
41	17	41.12	17.02	1156.75	459.35	0
41	19	41.06	19.08	1155.3	508.9	0
41	21	41.04	21.04	1155	556	0
