x	y	new_x	new_y	pixel_x	pixel_y	selected
3	63	2.98	62.98	330.75	1730.7	0
4	2	4.03	1.98	353.35	263.9	0
4	4	4.01	3.99	352.9	312.3	0
4	6	4.03	5.95	353.3	359.4	0
4	8	4.03	7.97	353.4	408	0
4	10	4.02	10.01	353.05	457.05	0
4	12	4.06	12.02	354	505.25	0
4	14	3.98	14	352.35	552.85	0
4	16	4.03	15.99	353.3	600.75	0
4	18	4.03	17.98	353.3	648.55	0
4	20	4.05	19.99	353.7	697.05	0
4	22	4.02	21.99	353.2	745.2	0
4	24	4.03	23.98	353.45	792.9	0
4	26	4.06	25.97	353.9	840.8	0
4	28	4.05	27.99	353.85	889.3	0
4	30	3.99	29.99	352.55	937.5	0
4	32	4.03	31.98	353.35	985.3	0
4	34	4.05	33.98	353.7	1033.35	0
4	36	4.06	35.98	354.1	1081.5	0
4	38	4.01	37.99	352.95	1129.8	0
4	40	4.03	40	353.45	1178.15	0
4	42	4	42.01	352.6	1226.45	0
4	44	4.03	43.99	353.4	1274.15	0
4	46	4	45.98	352.8	1322.1	0
4	48	4.01	47.98	352.9	1370.15	0
4	50	4.02	49.99	353.2	1418.3	0
4	52	4.04	51.99	353.55	1466.4	0
4	54	4	53.98	352.65	1514.45	0
4	56	3.99	55.94	352.55	1561.5	0
4	58	4.01	57.98	352.95	1610.6	0
4	60	4.01	59.99	352.9	1658.9	0
4	62	3.98	61.98	352.2	1706.75	0
5	1	5.03	0.97	374.85	239.7	0
5	3	5.04	2.99	375.3	288.25	0
5	5	5	4.98	374.35	336	0
5	7	5.06	6.95	375.65	383.3	0
5	9	5.07	8.98	375.75	432.15	0
5	11	5.06	10.98	375.6	480.45	0
5	13	5.03	12.99	375	528.6	0
5	15	5.03	15	375	577.05	0
5	17	5.04	16.99	375.15	624.8	0
5	19	5.07	18.96	375.75	672.25	0
5	21	5.06	21	375.55	721.25	0
5	23	5.03	22.97	375	768.65	0
5	25	5.03	24.97	375	816.85	0
5	27	5.05	26.97	375.3	864.9	0
5	29	5.01	28.98	374.6	913.05	0
5	31	5.02	30.97	374.8	961.05	0
5	33	5.04	32.97	375.1	1009.2	0
5	35	5.05	34.98	375.4	1057.4	0
5	37	5.03	36.98	375.05	1105.65	0
5	39	5.05	38.98	375.45	1153.5	0
5	41	5.05	41	375.4	1202.3	0
5	43	5.04	42.98	375.1	1249.95	0
5	45	5.02	44.98	374.75	1297.9	0
5	47	5.02	46.98	374.75	1346.05	0
5	49	5.02	48.98	374.7	1394.1	0
5	51	5.02	50.97	374.75	1441.9	0
5	53	5.03	52.98	375	1490.25	0
5	55	5.01	54.98	374.5	1538.35	0
5	57	5	56.96	374.25	1586	0
5	59	5.02	58.98	374.8	1634.6	0
5	61	5.02	60.99	374.75	1682.8	0
5	63	4.98	62.97	373.95	1730.65	0
6	2	6.04	2.02	396.9	264.9	0
6	4	6.03	4.03	396.55	313.1	0
6	6	6.04	5.92	396.7	358.6	0
6	8	6.03	7.94	396.5	407.2	0
6	10	6.04	10.01	396.7	457.05	0
6	12	6.03	11.98	396.6	504.4	0
6	14	6.02	13.95	396.45	551.8	0
6	16	6.04	15.92	396.9	599	0
6	18	6.04	17.94	396.7	647.7	0
6	20	6.03	19.97	396.6	696.5	0
6	22	6.03	21.98	396.5	744.85	0
6	24	6.04	23.92	396.8	791.4	0
6	26	6.02	25.98	396.4	841.05	0
6	28	6.04	27.95	396.8	888.45	0
6	30	5.99	29.97	395.7	936.95	0
6	32	6.01	31.97	396.15	985.1	0
6	34	6	33.95	396	1032.65	0
6	36	6.01	35.94	396.15	1080.5	0
6	38	6	37.98	395.9	1129.5	0
6	40	6	39.97	395.9	1177.55	0
6	42	6.01	42	396.05	1226.3	0
6	44	6.03	43.97	396.7	1273.6	0
6	46	6.01	45.99	396.05	1322.2	0
6	48	6	47.99	395.9	1370.2	0
6	50	5.98	49.98	395.45	1418.1	0
6	52	6	51.97	395.9	1465.95	0
6	54	5.96	53.99	394.95	1514.7	0
6	56	5.98	55.97	395.55	1562.3	0
6	58	5.99	57.99	395.6	1610.8	0
6	60	6	59.99	395.85	1658.9	0
6	62	5.96	61.99	395.1	1706.85	0
7	1	7	1.02	417.65	240.9	0
7	3	7.04	3.05	418.3	289.6	0
7	5	7.01	5.04	417.7	337.6	0
7	7	7.01	6.96	417.75	383.7	0
7	9	7	8.99	417.55	432.35	0
7	11	7.02	11.01	417.95	481	0
7	13	7	13	417.55	528.8	0
7	15	7	15.01	417.45	577.3	0
7	17	7.01	16.95	417.8	624	0
7	19	7.01	19.01	417.85	673.45	0
7	21	6.99	20.99	417.25	721.1	0
7	23	7.02	22.99	418.1	769.15	0
7	25	7.02	25	418.05	817.4	0
7	27	7.03	26.99	418.15	865.35	0
7	29	7	28.98	417.55	913.05	0
7	31	7	30.99	417.6	961.55	0
7	33	6.99	32.97	417.4	1009.15	0
7	35	7.02	34.98	418.05	1057.5	0
7	37	6.99	36.98	417.4	1105.6	0
7	39	7	39.02	417.6	1154.55	0
7	41	6.99	40.99	417.35	1201.95	0
7	43	7.03	43.03	418.2	1251.05	0
7	45	7.01	45.01	417.85	1298.55	0
7	47	6.98	47.01	417.1	1346.7	0
7	49	6.99	49	417.3	1394.6	0
7	51	6.99	51.01	417.3	1442.9	0
7	53	6.98	53	417.1	1490.8	0
7	55	6.96	55.01	416.8	1539.1	0
7	57	6.98	57.01	417.05	1587.3	0
7	59	6.98	59.01	417.2	1635.4	0
7	61	6.99	61.02	417.4	1683.55	0
7	63	6.96	63.02	416.7	1731.8	0
8	2	8.04	2.04	440.1	265.35	0
8	4	8.01	4.06	439.5	313.85	0
8	6	8	5.99	439.25	360.35	0
8	8	8.04	7.98	440	408.1	0
8	10	8.02	10.01	439.65	456.95	0
8	12	8.01	12.02	439.45	505.35	0
8	14	8	13.97	439.1	552.3	0
8	16	8.02	15.94	439.5	599.5	0
8	18	8	18.01	439.2	649.25	0
8	20	8.02	20.01	439.6	697.55	0
8	22	8.01	22.01	439.35	745.6	0
8	24	8.02	23.95	439.7	792.1	0
8	26	8.02	25.97	439.7	840.85	0
8	28	8.05	27.98	440.15	889.2	0
8	30	7.94	29.94	438	936.15	0
8	32	8	31.99	439.2	985.45	0
8	34	8.01	33.99	439.3	1033.55	0
8	36	8.01	35.98	439.5	1081.55	0
8	38	8	38.02	439.1	1130.6	0
8	40	8	39.99	439.05	1178.05	0
8	42	8.02	42.04	439.6	1227.15	0
8	44	8	43.99	439.25	1274	0
8	46	7.98	46	438.7	1322.5	0
8	48	7.99	48	438.85	1370.55	0
8	50	7.96	50.01	438.4	1418.85	0
8	52	8	52.01	439.15	1466.85	0
8	54	7.95	54.02	438.1	1515.4	0
8	56	7.98	55.99	438.7	1562.7	0
8	58	7.97	58.02	438.6	1611.5	0
8	60	7.99	60.02	439.05	1659.7	0
8	62	7.97	62	438.45	1707.3	0
9	1	9	1.03	460.7	241	0
9	3	9.03	3.05	461.5	289.75	0
9	5	8.99	5.04	460.5	337.45	0
9	7	8.99	6.98	460.5	384.25	0
9	9	9.01	9	461	432.85	0
9	11	9.12	11.02	463.35	481.2	0
9	13	9	12.95	460.7	527.7	0
9	15	9.02	14.94	461.2	575.55	0
9	17	9	16.93	460.75	623.4	0
9	19	9.02	19	461.1	673.15	0
9	21	8.98	20.99	460.4	720.95	0
9	23	9.02	22.92	461.2	767.5	0
9	25	9.01	24.96	460.9	816.6	0
9	27	9.02	26.99	461.3	865.35	0
9	29	8.98	28.99	460.4	913.35	0
9	31	8.98	30.97	460.35	961.05	0
9	33	8.98	32.96	460.35	1008.95	0
9	35	9.04	34.95	461.7	1056.7	0
9	37	9	37	460.7	1106.1	0
9	39	8.98	38.98	460.45	1153.75	0
9	41	9.01	41.01	461.1	1202.55	0
9	43	9.02	42.99	461.3	1250.15	0
9	45	8.99	44.99	460.6	1298.15	0
9	47	8.99	47	460.65	1346.5	0
9	49	8.99	49	460.5	1394.6	0
9	51	8.99	51	460.65	1442.6	0
9	53	8.97	53.01	460.2	1491.05	0
9	55	8.95	54.99	459.8	1538.5	0
9	57	8.98	57.01	460.3	1587.25	0
9	59	8.99	59.01	460.6	1635.35	0
9	61	8.99	61.03	460.5	1683.75	0
9	63	8.96	63.03	459.85	1732	0
10	2	10	1.99	482.5	264.1	0
10	4	9.96	3.99	481.55	312.15	0
10	6	10.08	5.93	484.15	358.95	0
10	8	10.08	7.94	484.15	407.15	0
10	10	10.09	9.98	484.25	456.3	0
10	12	10.12	11.95	485.05	503.7	0
10	14	10	13.92	482.4	551.1	0
10	16	10.01	15.98	482.65	600.6	0
10	18	10.01	17.98	482.55	648.65	0
10	20	10.01	19.94	482.7	695.9	0
10	22	9.99	21.96	482.1	744.35	0
10	24	9.99	23.94	482.3	792	0
10	26	10.02	25.99	482.95	841.2	0
10	28	9.99	27.98	482.1	889.1	0
10	30	10	29.99	482.4	937.35	0
10	32	10.02	31.98	482.85	985.4	0
10	34	10.04	33.99	483.3	1033.6	0
10	36	10.02	35.92	482.9	1080	0
10	38	9.98	37.98	481.9	1129.5	0
10	40	10	39.96	482.35	1177.2	0
10	42	10	41.97	482.4	1225.55	0
10	44	10.03	43.98	482.95	1273.75	0
10	46	9.99	45.96	482.25	1321.55	0
10	48	9.99	48	482.2	1370.6	0
10	50	9.98	50	482.05	1418.7	0
10	52	9.93	51.97	480.85	1466.05	0
10	54	9.98	53.92	481.9	1513	0
10	56	9.97	55.85	481.8	1559.35	0
10	58	9.98	57.97	482	1610.15	0
10	60	9.96	59.96	481.65	1658.2	0
10	62	9.96	62	481.55	1707.2	0
11	1	11	1.01	504	240.65	0
11	3	10.96	2.91	503.2	286.2	0
11	5	10.97	4.98	503.3	336	0
11	7	11.07	6.92	505.6	382.7	0
11	9	11.06	8.96	505.45	431.75	0
11	11	11.09	10.97	506.1	480.1	0
11	13	11.02	12.93	504.35	527.3	0
11	15	11.02	14.93	504.35	575.2	0
11	17	11.04	16.94	504.9	623.7	0
11	19	11.02	18.93	504.35	671.6	0
11	21	10.97	20.92	503.45	719.4	0
11	23	11.01	22.97	504.35	768.7	0
11	25	10.99	24.98	503.75	816.85	0
11	27	11.01	26.97	504.25	864.75	0
11	29	10.98	28.97	503.5	913	0
11	31	10.99	30.98	503.75	961.3	0
11	33	11.01	32.97	504.2	1009	0
11	35	11.02	34.97	504.4	1057.2	0
11	37	10.94	36.89	502.65	1103.45	0
11	39	10.98	38.96	503.55	1153.15	0
11	41	11.02	40.97	504.45	1201.55	0
11	43	11.02	42.93	504.45	1248.55	0
11	45	11.02	44.92	504.35	1296.4	0
11	47	11	46.97	504	1345.8	0
11	49	10.98	48.97	503.6	1393.95	0
11	51	11	50.97	504	1441.85	0
11	53	10.99	52.86	503.7	1487.4	0
11	55	10.96	54.87	503.15	1535.6	0
11	57	10.98	56.96	503.6	1586.1	0
11	59	10.96	58.99	503.25	1634.7	0
11	61	10.9	60.9	501.9	1680.85	0
11	63	10.97	63.01	503.3	1731.55	0
12	2	11.98	1.98	525.3	264	0
12	4	11.99	3.98	525.4	312.05	0
12	6	12.16	5.93	529	358.8	0
12	8	12.06	7.95	526.9	407.35	0
12	10	12.08	9.95	527.4	455.6	0
12	12	12.11	11.94	528.05	503.3	0
12	14	12.02	13.94	526	551.6	0
12	16	12.02	15.93	526.15	599.35	0
12	18	12.01	17.97	525.9	648.45	0
12	20	12.05	19.96	526.6	696.35	0
12	22	11.99	21.92	525.4	743.5	0
12	24	12.01	23.96	525.9	792.45	0
12	26	12.02	25.97	526	840.8	0
12	28	12.03	27.98	526.2	889.05	0
12	30	11.99	29.97	525.5	937.05	0
12	32	12.01	31.96	525.95	984.95	0
12	34	12	33.96	525.75	1032.85	0
12	36	11.97	35.89	525	1079.4	0
12	38	11.95	37.91	524.5	1127.85	0
12	40	11.98	39.97	525.25	1177.4	0
12	42	12.01	41.94	525.8	1224.85	0
12	44	11.99	43.93	525.5	1272.6	0
12	46	11.96	45.96	524.8	1321.55	0
12	48	11.97	47.98	524.95	1369.95	0
12	50	11.98	49.98	525.1	1418.05	0
12	52	11.97	51.88	525.05	1463.8	0
12	54	11.96	53.97	524.8	1514.05	0
12	56	11.99	55.96	525.35	1561.85	0
12	58	11.99	57.96	525.4	1610	0
12	60	11.94	59.96	524.3	1658.25	0
12	62	11.96	61.94	524.75	1705.85	0
13	1	13.01	1.02	547.5	240.9	0
13	3	12.96	2.92	546.45	286.6	0
13	5	12.98	4.95	546.85	335.35	0
13	7	13.08	6.95	548.95	383.45	0
13	9	13.08	8.95	548.9	431.5	0
13	11	13.1	11.01	549.45	481	0
13	13	13.03	12.95	547.85	527.7	0
13	15	13.01	14.98	547.5	576.5	0
13	17	13.01	16.96	547.5	624	0
13	19	13.02	18.93	547.6	671.6	0
13	21	12.99	20.96	546.95	720.4	0
13	23	12.96	22.91	546.35	767.2	0
13	25	13.01	24.96	547.55	816.6	1
13	27	13	26.97	547.25	864.7	1
13	29	12.98	28.96	546.75	912.65	0
13	31	13.02	31.01	547.75	962	0
13	33	13.02	32.97	547.7	1009.25	0
13	35	13.01	34.96	547.4	1057	0
13	37	12.98	36.97	546.8	1105.4	0
13	39	13.01	38.99	547.4	1153.85	0
13	41	13	40.98	547.3	1201.8	0
13	43	13.04	42.95	548.1	1249.2	0
13	45	13	44.95	547.25	1297.2	0
13	47	12.98	46.98	546.9	1346.1	0
13	49	12.99	49	547.1	1394.5	0
13	51	13	50.97	547.35	1442	0
13	53	12.96	52.91	546.45	1488.7	0
13	55	12.96	54.98	546.5	1538.5	0
13	57	12.93	56.94	545.85	1585.55	0
13	59	12.99	58.96	547.05	1634.05	0
13	61	12.99	60.99	547.05	1682.8	0
13	63	12.96	63.03	546.45	1731.9	0
14	2	13.99	1.98	568.55	263.85	0
14	4	13.97	4	568.2	312.6	0
14	6	13.94	5.97	567.65	359.75	0
14	8	13.96	7.97	568.1	408.05	0
14	10	13.96	9.99	568.05	456.55	0
14	12	13.97	11.99	568.3	504.65	0
14	14	13.97	14	568.15	552.85	0
14	16	13.97	15.99	568.15	600.9	0
14	18	13.99	18	568.7	649.15	0
14	20	13.97	19.99	568.3	697	0
14	22	13.96	21.99	568.05	745.2	1
14	24	13.95	23.98	567.85	792.95	1
14	26	13.97	25.99	568.3	841.3	1
14	28	13.98	27.99	568.45	889.3	1
14	30	13.95	30.01	567.75	937.85	0
14	32	13.94	31.99	567.55	985.5	0
14	34	13.97	33.98	568.15	1033.5	0
14	36	13.99	35.97	568.6	1081.35	0
14	38	13.95	37.99	567.8	1129.75	0
14	40	13.95	39.99	567.8	1178	0
14	42	13.95	41.99	567.75	1225.95	0
14	44	13.97	44	568.15	1274.35	0
14	46	13.92	45.99	567.1	1322.2	0
14	48	13.93	47.98	567.3	1370.1	0
14	50	13.95	49.99	567.7	1418.35	0
14	52	13.96	51.99	567.9	1466.5	0
14	54	13.93	53.99	567.35	1514.55	0
14	56	13.95	56	567.85	1562.9	0
14	58	13.95	57.98	567.85	1610.55	0
14	60	13.96	60	568.1	1659.05	0
14	62	13.91	61.99	567.05	1706.95	0
15	1	14.97	0.98	589.9	239.95	0
15	3	14.99	3.01	590.3	288.6	0
15	5	14.95	4.98	589.35	336.05	0
15	7	14.98	6.95	590	383.4	0
15	9	14.98	8.98	590.05	432.15	0
15	11	14.99	10.98	590.35	480.35	0
15	13	14.96	12.99	589.7	528.75	0
15	15	14.97	14.99	589.85	576.65	0
15	17	14.99	17.01	590.3	625.25	1
15	19	15	18.98	590.45	672.7	1
15	21	14.95	20.99	589.45	721	1
15	23	14.97	22.99	589.9	769.15	1
15	25	14.97	24.99	589.95	817.15	1
15	27	14.98	26.97	589.95	864.95	1
15	29	14.95	28.98	589.4	913.05	1
15	31	14.93	30.99	589	961.6	0
15	33	14.96	32.97	589.65	1009.05	0
15	35	14.98	34.97	590	1057.3	0
15	37	14.95	36.97	589.35	1105.3	0
15	39	14.94	39.02	589.3	1154.5	0
15	41	14.95	40.98	589.45	1201.8	0
15	43	14.96	42.98	589.55	1249.75	0
15	45	14.95	44.98	589.5	1297.95	0
15	47	14.92	46.98	588.85	1346	0
15	49	14.94	48.98	589.1	1394	0
15	51	14.97	50.99	589.8	1442.4	0
15	53	14.96	52.98	589.6	1490.25	0
15	55	14.94	54.99	589.3	1538.55	0
15	57	14.95	56.99	589.5	1586.8	0
15	59	14.97	58.98	589.9	1634.7	0
15	61	14.98	60.99	590	1682.95	0
15	63	14.92	62.99	588.85	1731.05	0
16	2	15.99	1.96	611.8	263.55	0
16	4	15.97	3.99	611.45	312.25	0
16	6	15.95	5.96	611.15	359.6	0
16	8	15.97	7.97	611.55	407.9	0
16	10	15.96	9.97	611.35	456.05	0
16	12	15.96	11.98	611.25	504.35	0
16	14	15.97	13.99	611.5	552.6	0
16	16	15.98	15.98	611.6	600.55	1
16	18	15.97	17.98	611.6	648.6	1
16	20	15.99	19.98	611.95	696.7	1
16	22	15.96	21.98	611.3	744.75	1
16	24	15.97	23.98	611.35	792.85	1
16	26	15.98	25.99	611.7	841.35	1
16	28	16	27.98	612.05	889.2	1
16	30	15.93	29.95	610.7	936.6	0
16	32	15.96	31.97	611.25	985.2	0
16	34	15.97	33.99	611.4	1033.55	0
16	36	15.99	35.96	612	1080.9	0
16	38	15.93	37.99	610.6	1129.8	0
16	40	15.95	39.98	611.05	1177.75	0
16	42	15.96	41.99	611.15	1225.95	0
16	44	15.97	43.98	611.45	1273.9	0
16	46	15.91	45.99	610.15	1322.3	0
16	48	15.95	47.97	611	1369.9	0
16	50	15.95	49.99	611.1	1418.45	0
16	52	15.95	51.98	611.15	1466.2	0
16	54	15.93	53.99	610.7	1514.5	0
16	56	15.94	55.98	610.9	1562.35	0
16	58	15.96	57.99	611.3	1610.65	0
16	60	15.97	59.99	611.55	1658.9	0
16	62	15.92	61.96	610.45	1706.3	0
17	1	16.97	0.97	633.2	239.7	0
17	3	17	2.98	633.7	288	0
17	5	16.96	4.98	632.8	336.1	0
17	7	16.93	6.96	632.15	383.6	0
17	9	16.97	8.96	633	431.75	0
17	11	16.99	10.96	633.6	479.85	0
17	13	16.93	12.98	632.15	528.35	0
17	15	16.98	14.98	633.25	576.55	1
17	17	16.97	16.97	633	624.5	1
17	19	16.99	18.96	633.55	672.3	1
17	21	16.96	20.97	632.85	720.6	1
17	23	16.97	22.97	633.05	768.55	1
17	25	16.98	24.98	633.4	816.95	1
17	27	16.99	26.97	633.45	864.75	1
17	29	16.94	28.96	632.4	912.8	1
17	31	16.95	30.97	632.65	961	0
17	33	16.96	32.95	632.9	1008.6	0
17	35	16.98	34.96	633.25	1057	0
17	37	16.96	36.96	632.8	1105	0
17	39	16.94	38.97	632.5	1153.4	0
17	41	16.96	40.96	632.8	1201.3	0
17	43	16.97	42.98	633.1	1249.8	0
17	45	16.95	44.97	632.7	1297.6	0
17	47	16.91	46.97	631.85	1345.7	0
17	49	16.95	48.97	632.7	1393.85	0
17	51	16.96	50.96	632.85	1441.8	0
17	53	16.96	52.97	633	1490	0
17	55	16.95	54.98	632.7	1538.35	0
17	57	16.95	56.99	632.65	1586.65	0
17	59	16.95	58.97	632.75	1634.3	0
17	61	16.96	60.98	632.9	1682.6	0
17	63	16.92	62.99	632.1	1731	0
18	2	18.04	1.97	656.3	263.6	0
18	4	18.03	3.97	656.1	311.9	0
18	6	18.02	5.91	655.75	358.35	0
18	8	18.05	7.95	656.4	407.6	0
18	10	18.05	9.96	656.4	455.9	0
18	12	18.06	11.98	656.6	504.4	0
18	14	18.04	13.98	656.3	552.45	1
18	16	18.04	15.96	656.2	600.2	1
18	18	18.03	17.97	656	648.3	1
18	20	18.04	19.96	656.25	696.2	1
18	22	18	21.96	655.4	744.3	1
18	24	18	23.96	655.4	792.4	1
18	26	18.03	25.97	655.9	840.7	1
18	28	18.05	27.97	656.5	888.9	1
18	30	18	29.96	655.45	936.75	1
18	32	18.02	31.97	655.75	985	0
18	34	18.02	33.97	655.8	1033.2	0
18	36	18.03	35.99	656.05	1081.75	0
18	38	18	37.96	655.4	1129.05	0
18	40	18.02	39.97	655.7	1177.5	0
18	42	18.03	41.97	655.9	1225.45	0
18	44	18.06	43.97	656.7	1273.55	0
18	46	18	45.95	655.25	1321.25	0
18	48	18.02	47.96	655.7	1369.6	0
18	50	18.05	49.95	656.5	1417.55	0
18	52	18.03	51.95	656.05	1465.45	0
18	54	17.99	53.95	655.2	1513.7	0
18	56	18.01	55.95	655.55	1561.65	0
18	58	18.02	57.96	655.7	1610.15	0
18	60	18.02	59.97	655.8	1658.35	0
18	62	17.99	61.95	655.05	1706	0
19	1	19.02	0.92	677.4	238.4	0
19	3	19.06	3	678.25	288.3	0
19	5	19.03	4.96	677.6	335.7	0
19	7	19.04	6.92	677.8	382.65	0
19	9	19.04	8.97	677.85	431.95	0
19	11	19.06	10.97	678.2	480.1	0
19	13	19.03	12.99	677.7	528.6	1
19	15	19.05	14.97	678.05	576.35	1
19	17	19.05	16.98	678.05	624.65	1
19	19	19.05	18.97	678	672.6	1
19	21	19.01	20.98	677.25	720.7	1
19	23	19.04	22.95	677.85	768.05	1
19	25	19.04	24.98	677.85	816.9	1
19	27	19.03	26.96	677.55	864.7	1
19	29	19.01	28.98	677.1	913.05	1
19	31	19.01	30.98	677.2	961.2	1
19	33	19.02	32.96	677.45	1008.8	0
19	35	19.03	34.99	677.6	1057.6	0
19	37	19.01	36.98	677.2	1105.45	0
19	39	19.01	38.98	677.2	1153.7	0
19	41	19.02	40.96	677.45	1201.3	0
19	43	19.04	42.97	677.75	1249.6	0
19	45	19.02	44.96	677.3	1297.4	0
19	47	19.01	46.98	677.3	1346	0
19	49	19.02	48.97	677.5	1393.8	0
19	51	19.03	50.97	677.6	1442	0
19	53	19	52.94	676.9	1489.3	0
19	55	19.01	54.96	677.15	1537.95	0
19	57	19.02	56.96	677.45	1585.95	0
19	59	19.02	58.97	677.3	1634.35	0
19	61	19.03	60.98	677.65	1682.7	0
19	63	18.97	62.9	676.4	1728.8	0
20	2	20.05	1.99	699.75	264.2	0
20	4	20.03	3.99	699.3	312.25	0
20	6	20.01	5.95	698.85	359.35	0
20	8	20.04	7.98	699.55	408.1	0
20	10	20.05	10.01	699.6	456.95	0
20	12	20.05	12.01	699.6	505.15	0
20	14	20.03	14.01	699.2	553.2	1
20	16	20.08	15.99	700.2	600.7	1
20	18	20.04	17.99	699.4	648.95	1
20	20	20.05	20	699.7	697.2	1
20	22	20.03	21.96	699.25	744.35	1
20	24	20.03	23.98	699.15	793	1
20	26	20.03	25.98	699.15	841.1	1
20	28	20.05	28	699.65	889.55	1
20	30	20.02	30	698.95	937.8	1
20	32	20.03	31.99	699.25	985.55	1
20	34	20.04	34	699.45	1033.8	0
20	36	20.03	35.99	699.25	1081.85	0
20	38	20	37.97	698.55	1129.3	0
20	40	20.02	40.01	699	1178.35	0
20	42	20	41.98	698.7	1225.85	0
20	44	20.04	43.99	699.5	1274.1	0
20	46	20.01	45.98	698.7	1322.05	0
20	48	20.02	47.98	699.1	1370.2	0
20	50	20.02	49.99	699.1	1418.35	0
20	52	20.03	51.99	699.35	1466.6	0
20	54	20.01	53.98	698.7	1514.45	0
20	56	20.01	55.99	698.9	1562.6	0
20	58	20.02	57.99	699	1610.8	0
20	60	20.03	59.99	699.2	1658.8	0
20	62	20	61.98	698.5	1706.8	0
21	1	21.03	0.94	720.95	238.85	0
21	3	21.06	3	721.55	288.45	0
21	5	21.03	4.97	720.9	335.7	0
21	7	21.03	6.95	720.9	383.5	0
21	9	21.05	8.99	721.3	432.35	0
21	11	21.08	10.96	721.9	479.9	0
21	13	21.05	12.99	721.3	528.65	1
