x	y	new_x	new_y	pixel_x	pixel_y	selected
19	63	19.00	62.90	3287.3	7804.2	0
20	2	20.05	1.97	3400.7	474.9	0
20	4	20.03	3.99	3398.8	718.0	0
20	6	20.02	5.96	3397.5	954.8	0
20	8	20.05	7.97	3400.6	1196.6	0
20	10	20.06	10.00	3402.0	1440.1	0
20	12	20.04	12.01	3400.2	1682.8	0
20	14	20.01	14.01	3396.7	1923.3	0
20	16	20.05	16.00	3401.3	2162.6	0
20	18	20.06	18.00	3402.4	2403.3	0
20	20	20.03	20.00	3398.6	2643.3	0
20	22	20.05	21.97	3400.5	2880.7	0
20	24	20.03	24.00	3398.2	3124.3	1
20	26	20.04	25.99	3399.6	3364.2	1
20	28	20.01	27.98	3397.1	3603.9	1
20	30	20.04	30.00	3399.4	3845.8	1
20	32	20.03	31.99	3399.0	4086.1	1
20	34	20.05	34.00	3401.3	4327.7	1
20	36	20.00	36.00	3395.9	4567.8	1
20	38	20.04	37.98	3399.8	4806.8	1
20	40	20.02	40.01	3397.2	5050.9	1
20	42	20.02	41.99	3397.6	5288.2	1
20	44	20.02	43.98	3397.2	5528.2	1
20	46	20.02	45.97	3397.6	5767.2	0
20	48	20.04	47.98	3400.2	6008.7	0
20	50	20.05	49.99	3400.4	6250.9	0
20	52	20.02	51.99	3397.3	6491.3	0
20	54	20.02	53.98	3397.4	6730.5	0
20	56	20.03	55.98	3398.2	6971.3	0
20	58	20.04	57.97	3399.7	7210.7	0
20	60	20.04	59.96	3399.5	7450.7	0
20	62	20.02	61.97	3397.3	7691.8	0
21	1	21.05	0.94	3508.6	351.0	0
21	3	21.03	3.01	3506.8	599.5	0
21	5	21.04	4.99	3508.1	838.7	0
21	7	21.03	6.98	3507.2	1077.8	0
21	9	21.06	9.00	3509.7	1320.8	0
21	11	21.04	11.00	3507.9	1560.9	0
21	13	21.07	13.01	3511.1	1802.4	0
21	15	21.05	15.01	3509.0	2043.6	0
21	17	21.04	17.02	3508.2	2284.6	0
21	19	21.04	19.00	3507.4	2522.7	0
21	21	21.02	20.99	3506.0	2763.2	0
21	23	21.02	23.00	3505.5	3003.9	0
21	25	21.03	25.02	3507.1	3247.4	1
21	27	21.04	27.01	3508.4	3487.3	1
21	29	21.05	29.00	3508.8	3726.2	1
21	31	21.05	31.01	3508.5	3967.6	1
21	33	21.03	33.01	3507.0	4208.1	1
21	35	21.05	35.01	3508.9	4449.5	1
21	37	21.03	37.01	3506.7	4690.2	1
21	39	21.04	39.00	3507.4	4929.1	1
21	41	21.04	41.01	3507.9	5171.0	1
21	43	21.04	43.00	3508.0	5409.7	1
21	45	21.02	44.98	3505.9	5648.9	1
21	47	21.03	46.97	3506.6	5888.2	0
21	49	21.04	49.01	3507.8	6133.1	0
21	51	21.04	51.00	3507.9	6372.9	0
21	53	21.01	53.00	3504.8	6613.0	0
21	55	21.04	54.98	3507.6	6851.1	0
21	57	21.03	57.01	3507.0	7095.1	0
21	59	21.05	58.98	3508.8	7331.9	0
21	61	21.02	60.98	3505.6	7573.4	0
21	63	21.01	62.94	3505.1	7808.9	0
22	2	22.05	1.91	3616.5	467.7	0
22	4	21.98	3.96	3609.9	713.9	0
22	6	22.01	5.94	3612.7	951.9	0
22	8	22.05	7.92	3616.8	1190.1	0
22	10	22.02	9.94	3614.3	1433.8	0
22	12	22.01	11.98	3612.3	1678.8	0
22	14	22.00	13.91	3611.7	1910.8	0
22	16	22.02	15.96	3613.7	2158.0	0
22	18	22.06	17.93	3618.5	2394.0	0
22	20	22.02	19.91	3614.0	2633.2	0
22	22	22.06	21.94	3618.0	2876.5	0
22	24	22.01	23.95	3612.3	3118.6	1
22	26	22.05	25.98	3616.7	3363.1	1
22	28	22.00	27.97	3611.4	3602.2	1
22	30	22.01	29.95	3612.3	3841.0	1
22	32	22.01	31.98	3612.6	4084.1	1
22	34	22.02	33.91	3613.7	4317.1	1
22	36	21.94	35.91	3605.0	4556.9	1
22	38	21.94	37.90	3605.0	4796.1	1
22	40	21.99	39.93	3610.4	5040.7	1
22	42	22.08	41.99	3619.8	5288.1	1
22	44	21.98	43.92	3609.8	5520.7	1
22	46	22.00	45.97	3612.0	5767.9	1
22	48	22.01	47.96	3613.1	6006.2	0
22	50	22.05	49.92	3616.8	6242.2	0
22	52	22.03	51.94	3614.5	6485.7	0
22	54	22.01	53.93	3613.2	6724.9	0
22	56	22.02	55.92	3613.8	6964.4	0
22	58	22.06	57.93	3617.6	7205.5	0
22	60	22.05	59.89	3616.9	7442.3	0
22	62	22.00	61.87	3611.1	7680.2	0
23	1	23.05	0.95	3725.3	351.6	0
23	3	22.96	2.93	3715.0	590.5	0
23	5	23.01	4.95	3720.4	833.4	0
23	7	23.03	6.89	3722.9	1066.4	0
23	9	23.08	8.90	3727.8	1308.2	0
23	11	23.06	10.87	3726.1	1545.3	0
23	13	23.04	12.94	3723.7	1794.6	0
23	15	23.00	14.97	3719.8	2038.0	0
23	17	23.03	16.95	3722.5	2276.2	0
23	19	23.04	18.93	3724.4	2514.3	0
23	21	23.04	20.88	3723.7	2748.9	0
23	23	23.02	22.90	3721.6	2991.9	0
23	25	23.03	24.93	3722.7	3236.6	1
23	27	23.03	26.97	3723.3	3481.5	1
23	29	23.00	28.95	3719.4	3719.6	1
23	31	23.00	30.89	3719.4	3953.7	1
23	33	23.02	32.94	3722.3	4199.5	1
23	35	23.05	34.93	3724.6	4439.7	1
23	37	22.96	36.91	3715.7	4677.9	1
23	39	23.02	38.95	3721.7	4923.1	1
23	41	23.04	40.92	3723.9	5160.5	1
23	43	23.05	43.01	3725.5	5410.8	1
23	45	22.99	44.94	3718.3	5643.0	1
23	47	22.99	46.93	3719.0	5882.3	1
23	49	23.01	48.94	3721.2	6124.7	0
23	51	23.08	50.91	3728.2	6361.2	0
23	53	22.99	52.97	3718.1	6609.9	0
23	55	23.07	54.87	3726.8	6837.5	0
23	57	23.07	56.88	3727.1	7079.5	0
23	59	23.03	58.92	3723.1	7325.6	0
23	61	23.01	60.90	3720.8	7563.2	0
23	63	23.03	62.95	3723.0	7809.8	0
24	2	23.99	1.89	3827.0	465.7	0
24	4	23.96	3.92	3823.1	709.8	0
24	6	24.03	5.93	3830.8	951.3	0
24	8	24.01	7.88	3829.4	1186.0	0
24	10	24.03	9.95	3831.0	1434.9	0
24	12	23.99	11.97	3827.1	1677.5	0
24	14	24.04	13.94	3832.4	1914.6	0
24	16	24.03	15.96	3831.0	2157.1	0
24	18	24.02	17.93	3829.7	2395.0	0
24	20	24.00	19.91	3828.2	2632.3	0
24	22	24.05	21.87	3832.8	2869.0	0
24	24	24.01	23.96	3828.6	3120.4	1
24	26	24.03	25.97	3831.3	3362.1	1
24	28	24.00	27.94	3827.4	3598.7	1
24	30	24.01	29.95	3829.1	3840.0	1
24	32	24.02	31.85	3830.4	4068.7	1
24	34	24.05	33.88	3832.7	4312.6	1
24	36	24.01	35.99	3828.8	4566.6	1
24	38	24.00	37.92	3827.3	4799.5	1
24	40	23.97	39.89	3824.9	5035.8	1
24	42	24.02	41.96	3829.9	5284.6	1
24	44	24.04	43.96	3831.8	5525.2	1
24	46	23.99	45.91	3827.1	5760.5	1
24	48	24.02	47.94	3829.9	6004.4	0
24	50	24.02	49.96	3829.6	6247.5	0
24	52	24.01	51.96	3828.4	6488.4	0
24	54	24.04	53.90	3832.5	6721.0	0
24	56	24.06	55.91	3834.4	6963.3	0
24	58	24.01	57.85	3828.9	7196.8	0
24	60	24.01	59.92	3828.4	7444.8	0
24	62	24.01	61.89	3829.1	7682.1	0
25	1	25.04	0.94	3940.5	350.7	0
25	3	25.00	2.91	3936.0	587.7	0
25	5	24.99	4.93	3934.9	830.4	0
25	7	25.03	6.89	3938.6	1067.2	0
25	9	25.03	8.91	3939.6	1310.2	0
25	11	25.02	10.94	3938.4	1554.0	0
25	13	25.06	12.91	3942.4	1790.2	0
25	15	25.02	14.96	3938.2	2037.1	0
25	17	25.03	16.95	3938.7	2276.8	0
25	19	25.09	18.92	3945.0	2513.1	0
25	21	25.05	20.89	3941.3	2751.2	0
25	23	25.02	22.94	3938.1	2997.2	0
25	25	25.03	24.96	3939.0	3240.6	1
25	27	25.02	26.95	3937.7	3479.4	1
25	29	25.00	28.94	3936.2	3718.4	1
25	31	25.01	30.95	3937.2	3960.3	1
25	33	25.05	32.86	3940.9	4190.5	1
25	35	24.98	34.92	3933.6	4437.7	1
25	37	24.97	36.86	3932.4	4672.0	1
25	39	24.99	38.92	3934.6	4919.0	1
25	41	25.02	40.95	3938.2	5163.8	1
25	43	25.01	42.91	3937.0	5399.4	1
25	45	25.02	44.94	3937.4	5643.1	1
25	47	24.99	46.96	3935.1	5886.4	0
25	49	25.00	48.87	3936.0	6116.6	0
25	51	25.04	50.94	3940.6	6364.9	0
25	53	25.01	52.94	3936.6	6605.4	0
25	55	25.02	54.92	3938.3	6843.9	0
25	57	25.06	56.85	3942.3	7076.6	0
25	59	25.07	58.87	3943.3	7319.2	0
25	61	24.98	60.87	3933.5	7560.2	0
25	63	25.02	62.94	3937.8	7808.8	0
26	2	26.12	1.93	4056.7	469.8	0
26	4	26.11	3.97	4055.5	715.3	0
26	6	26.07	5.95	4050.9	953.8	0
26	8	26.07	7.95	4051.5	1193.9	0
26	10	26.09	9.95	4053.5	1434.3	0
26	12	26.06	11.96	4049.9	1676.0	0
26	14	26.08	13.96	4052.5	1916.7	0
26	16	26.08	15.94	4052.3	2155.4	0
26	18	26.11	17.95	4055.4	2396.5	0
26	20	26.07	19.94	4051.6	2636.9	0
26	22	26.08	21.94	4052.3	2877.5	0
26	24	26.08	23.98	4052.4	3122.6	1
26	26	26.11	25.96	4055.5	3360.2	1
26	28	26.06	27.95	4050.2	3599.9	1
26	30	26.08	29.94	4052.9	3839.4	1
26	32	26.07	31.95	4051.9	4080.7	1
26	34	26.07	33.96	4051.8	4322.6	1
26	36	26.05	35.97	4049.6	4564.2	1
26	38	26.07	37.98	4051.0	4806.0	1
26	40	26.07	39.98	4051.2	5046.7	1
26	42	26.09	41.97	4053.8	5286.6	1
26	44	26.08	43.96	4052.5	5525.9	1
26	46	26.06	45.95	4050.0	5765.5	1
26	48	26.05	47.96	4049.6	6007.0	0
26	50	26.08	49.97	4052.1	6248.7	0
26	52	26.04	51.96	4048.6	6488.4	0
26	54	26.04	53.97	4048.7	6729.6	0
26	56	26.06	55.96	4049.9	6968.5	0
26	58	26.06	58.00	4050.5	7214.5	0
26	60	26.02	59.93	4046.5	7446.8	0
26	62	26.05	61.95	4048.9	7689.8	0
27	1	27.20	0.96	4173.2	353.1	0
27	3	27.16	2.96	4169.5	594.1	0
27	5	27.15	4.98	4167.7	837.2	0
27	7	27.08	6.96	4160.4	1074.6	0
27	9	27.07	8.96	4159.8	1316.0	0
27	11	27.06	10.98	4158.4	1558.6	0
27	13	27.07	12.99	4159.6	1800.8	0
27	15	27.07	14.97	4159.7	2038.6	0
27	17	27.10	16.97	4162.8	2279.7	0
27	19	27.09	18.97	4162.0	2519.6	0
27	21	27.07	20.96	4159.1	2759.0	0
27	23	27.09	22.97	4161.2	3001.3	0
27	25	27.07	24.99	4160.0	3243.4	1
27	27	27.10	26.98	4162.5	3483.7	1
27	29	27.07	28.96	4159.1	3721.2	1
27	31	27.07	30.96	4160.0	3962.0	1
27	33	27.09	32.98	4162.1	4204.8	1
27	35	27.11	35.04	4163.7	4452.4	1
27	37	27.05	36.99	4156.9	4687.6	1
27	39	27.07	38.99	4159.8	4928.0	1
27	41	27.08	41.00	4160.1	5169.3	1
27	43	27.09	43.00	4161.8	5410.0	1
27	45	27.06	44.98	4158.5	5648.0	1
27	47	27.07	46.96	4159.6	5886.9	0
27	49	27.06	48.99	4158.9	6131.2	0
27	51	27.08	50.99	4160.8	6370.8	0
27	53	27.03	52.99	4155.6	6612.0	0
27	55	27.10	54.96	4163.1	6848.4	0
27	57	27.07	56.98	4159.4	7091.6	0
27	59	27.08	58.98	4160.4	7332.7	0
27	61	27.09	60.98	4161.6	7573.2	0
27	63	27.16	62.96	4169.4	7811.3	0
28	2	28.17	1.97	4278.6	475.0	0
28	4	28.15	3.99	4276.2	717.5	0
28	6	28.07	5.98	4268.0	957.0	0
28	8	28.08	7.96	4268.2	1195.3	0
28	10	28.09	9.96	4269.5	1436.0	0
28	12	28.07	11.98	4267.1	1679.4	0
28	14	28.07	13.98	4267.5	1918.9	0
28	16	28.10	15.97	4270.4	2159.0	0
28	18	28.11	17.97	4271.8	2398.8	0
28	20	28.07	19.96	4267.2	2638.8	0
28	22	28.09	21.96	4269.5	2879.6	0
28	24	28.09	23.97	4269.5	3121.6	0
28	26	28.11	25.99	4271.7	3363.6	1
28	28	28.07	27.97	4267.6	3601.9	1
28	30	28.08	29.95	4268.9	3841.0	1
28	32	28.08	31.96	4268.9	4082.4	1
28	34	28.12	33.97	4272.5	4324.1	1
28	36	28.07	35.96	4267.2	4563.8	1
28	38	28.10	37.99	4270.6	4806.9	1
28	40	28.11	39.99	4271.9	5048.5	1
28	42	28.10	41.98	4271.0	5287.9	1
28	44	28.07	43.98	4267.3	5528.1	1
28	46	28.05	45.97	4265.6	5767.3	1
28	48	28.07	47.98	4267.4	6008.7	0
28	50	28.07	49.99	4267.8	6250.5	0
28	52	28.05	51.98	4265.9	6490.3	0
28	54	28.05	53.98	4265.3	6730.6	0
28	56	28.04	55.97	4264.0	6970.6	0
28	58	28.03	57.93	4262.9	7205.6	0
28	60	28.03	59.96	4262.8	7449.7	0
28	62	28.05	61.92	4265.3	7686.2	0
29	1	29.14	0.95	4383.4	352.0	0
29	3	29.09	2.97	4377.8	595.5	0
29	5	29.17	4.99	4386.1	838.0	0
29	7	29.05	6.96	4373.8	1075.0	0
29	9	29.08	8.96	4376.7	1315.3	0
29	11	29.07	10.96	4375.6	1556.1	0
29	13	29.08	12.97	4377.3	1798.0	0
29	15	29.08	14.97	4376.7	2038.9	0
29	17	29.11	16.96	4379.8	2277.7	0
29	19	29.10	18.96	4378.7	2518.1	0
29	21	29.08	20.96	4376.3	2758.9	0
29	23	29.07	22.97	4375.7	3001.1	0
29	25	29.10	24.97	4379.0	3241.1	0
29	27	29.09	26.98	4377.8	3483.5	1
29	29	29.08	28.95	4376.4	3719.8	1
29	31	29.08	30.94	4376.3	3959.6	1
29	33	29.09	32.96	4377.8	4201.9	1
29	35	29.11	34.98	4380.0	4445.1	1
29	37	29.06	36.99	4374.4	4686.6	1
29	39	29.08	38.97	4377.2	4925.5	1
29	41	29.09	40.98	4377.9	5166.6	1
29	43	29.10	42.99	4379.0	5408.9	1
29	45	29.06	44.96	4375.0	5645.6	1
29	47	29.07	46.96	4375.7	5886.8	1
29	49	29.08	48.98	4376.5	6129.0	0
29	51	29.08	50.97	4376.5	6369.1	0
29	53	29.04	52.98	4372.4	6610.9	0
29	55	29.07	54.96	4375.7	6849.1	0
29	57	29.07	56.96	4375.8	7088.8	0
29	59	29.06	58.95	4374.2	7328.5	0
29	61	29.06	61.00	4374.3	7575.2	0
29	63	29.11	62.95	4379.9	7810.0	0
30	2	30.06	2.03	4482.5	481.5	0
30	4	30.03	4.05	4478.9	724.4	0
30	6	30.06	6.03	4482.4	963.0	0
30	8	30.08	8.02	4485.1	1202.8	0
30	10	30.09	10.04	4486.0	1445.6	0
30	12	30.04	12.05	4480.6	1687.4	0
30	14	30.06	14.03	4482.6	1925.4	0
30	16	30.07	16.04	4484.0	2167.8	0
30	18	30.10	18.05	4486.9	2408.5	0
30	20	30.05	20.04	4481.2	2648.2	0
30	22	30.05	22.05	4482.1	2889.9	0
30	24	30.05	24.05	4481.5	3130.2	0
30	26	30.09	26.05	4485.6	3371.7	1
30	28	30.03	28.03	4479.8	3609.8	1
30	30	30.04	30.02	4480.0	3849.1	1
30	32	30.07	32.02	4483.3	4088.9	1
30	34	30.10	34.03	4486.5	4331.3	1
30	36	30.06	36.02	4482.8	4570.2	1
30	38	30.05	38.03	4481.9	4812.4	1
30	40	30.07	40.03	4483.5	5053.2	1
30	42	30.07	42.03	4484.1	5293.8	1
30	44	30.05	44.02	4482.1	5533.1	1
30	46	30.07	46.02	4483.4	5773.0	1
30	48	30.08	48.02	4484.3	6014.0	0
30	50	30.07	50.03	4483.5	6255.5	0
30	52	30.06	52.02	4482.3	6494.6	0
30	54	30.07	54.03	4483.9	6736.9	0
30	56	30.05	56.02	4481.8	6976.4	0
30	58	30.06	58.02	4482.8	7216.5	0
30	60	30.04	60.01	4480.1	7456.7	0
30	62	30.02	62.01	4478.2	7696.5	0
31	1	31.05	1.05	4589.8	363.7	0
31	3	31.02	3.02	4586.4	601.2	0
31	5	31.02	5.04	4586.4	844.2	0
31	7	31.07	7.00	4591.5	1080.1	0
31	9	31.04	9.01	4588.5	1321.1	0
31	11	31.07	11.04	4591.3	1565.4	0
31	13	31.07	13.04	4591.7	1806.5	0
31	15	31.07	15.04	4592.0	2047.1	0
31	17	31.09	17.04	4594.2	2287.1	0
31	19	31.07	19.04	4591.3	2527.8	0
31	21	31.05	21.01	4590.0	2765.7	0
31	23	31.07	23.03	4591.6	3008.5	0
31	25	31.07	25.03	4592.0	3248.9	0
31	27	31.08	27.02	4592.7	3488.4	1
31	29	31.03	29.02	4587.3	3729.0	1
31	31	31.04	31.02	4589.0	3969.7	1
31	33	31.09	33.03	4594.5	4210.5	1
31	35	31.09	35.00	4594.2	4447.5	1
31	37	31.05	37.03	4589.9	4691.5	1
31	39	31.06	39.02	4591.3	4931.4	1
31	41	31.08	41.03	4592.7	5173.2	1
31	43	31.08	43.04	4593.4	5414.4	1
31	45	31.06	45.01	4590.9	5651.5	1
31	47	31.08	47.01	4593.2	5892.2	1
31	49	31.08	49.03	4592.5	6135.8	0
31	51	31.08	51.02	4593.3	6374.8	0
31	53	31.05	53.01	4589.2	6614.5	0
31	55	31.06	55.02	4590.4	6856.0	0
31	57	31.07	57.02	4591.7	7096.4	0
31	59	31.08	59.01	4592.7	7336.3	0
31	61	31.02	61.00	4586.9	7575.1	0
31	63	31.01	63.05	4585.0	7821.5	0
32	2	32.07	2.01	4699.5	479.3	0
32	4	32.02	4.04	4694.5	723.4	0
32	6	32.08	6.02	4701.0	962.5	0
32	8	32.09	8.03	4701.6	1203.9	0
32	10	32.09	10.03	4702.4	1444.7	0
32	12	32.07	12.04	4699.7	1686.4	0
32	14	32.07	14.05	4699.6	1927.5	0
32	16	32.11	16.04	4703.7	2167.4	0
32	18	32.09	18.05	4702.3	2409.1	0
32	20	32.07	20.03	4699.5	2647.6	0
32	22	32.06	22.02	4699.0	2887.0	0
32	24	32.07	24.02	4699.9	3127.6	0
32	26	32.08	26.04	4700.8	3369.8	0
32	28	32.05	28.01	4697.8	3607.0	1
32	30	32.04	30.02	4697.0	3848.7	1
32	32	32.08	32.01	4700.5	4088.5	1
32	34	32.11	34.01	4704.1	4329.3	1
32	36	32.06	36.02	4698.8	4570.5	1
32	38	32.07	38.01	4699.9	4810.1	1
32	40	32.08	40.02	4700.8	5051.7	1
32	42	32.07	42.03	4700.3	5293.1	1
32	44	32.07	44.03	4700.2	5533.5	1
32	46	32.07	46.01	4700.3	5772.2	1
32	48	32.05	48.03	4697.7	6014.7	1
32	50	32.08	50.03	4701.2	6255.2	0
32	52	32.04	52.01	4696.8	6494.3	0
32	54	32.05	54.01	4698.1	6734.9	0
32	56	32.07	56.01	4699.3	6975.2	0
32	58	32.08	58.01	4700.5	7215.2	0
32	60	32.07	60.00	4699.5	7455.3	0
32	62	32.02	62.01	4694.6	7696.3	0
33	1	33.04	1.06	4804.9	365.8	0
33	3	33.03	3.07	4803.5	606.6	0
33	5	33.03	5.07	4803.9	847.9	0
33	7	33.07	7.04	4807.5	1084.6	0
33	9	33.10	9.07	4810.9	1328.3	0
33	11	33.08	11.07	4809.0	1569.6	0
33	13	33.10	13.08	4810.6	1811.1	0
33	15	33.07	15.06	4808.3	2049.0	0
33	17	33.10	17.06	4811.4	2290.3	0
33	19	33.08	19.05	4809.0	2529.8	0
33	21	33.06	21.06	4806.4	2771.7	0
33	23	33.07	23.05	4807.9	3010.3	0
33	25	33.08	25.06	4809.0	3252.3	0
33	27	33.08	27.06	4809.3	3492.3	1
33	29	33.05	29.04	4805.8	3731.1	1
33	31	33.06	31.04	4806.4	3972.0	1
33	33	33.11	33.05	4811.9	4212.7	1
33	35	33.12	35.03	4813.2	4451.8	1
33	37	33.06	37.05	4806.7	4694.1	1
33	39	33.08	39.05	4809.5	4935.2	1
33	41	33.10	41.06	4810.8	5176.2	1
33	43	33.09	43.06	4810.5	5417.4	1
33	45	33.08	45.04	4809.4	5655.2	1
33	47	33.09	47.05	4810.3	5896.8	1
33	49	33.08	49.04	4808.8	6136.7	1
33	51	33.09	51.04	4810.5	6377.3	0
33	53	33.04	53.04	4805.1	6618.3	0
33	55	33.07	55.04	4807.7	6858.6	0
33	57	33.07	57.04	4808.4	7098.9	0
33	59	33.08	59.03	4809.3	7338.9	0
33	61	33.02	61.04	4802.6	7580.0	0
33	63	33.01	63.07	4800.9	7824.2	0
34	2	34.11	2.09	4920.8	489.4	0
34	4	34.09	4.12	4917.8	733.0	0
34	8	34.11	8.07	4920.1	1208.3	0
34	10	34.12	10.09	4921.1	1451.0	0
34	12	34.05	12.10	4913.4	1693.8	0
34	14	34.07	14.10	4916.3	1934.2	0
34	16	34.10	16.08	4919.3	2172.3	0
34	18	34.14	18.10	4923.4	2415.1	0
34	20	34.10	20.10	4919.6	2655.1	0
34	22	34.12	22.09	4920.9	2894.6	0
34	24	34.11	24.11	4920.2	3137.9	0
34	26	34.12	26.11	4921.5	3378.7	0
34	28	34.06	28.09	4915.4	3616.8	1
34	30	34.06	30.08	4915.4	3856.1	1
34	32	34.09	32.10	4918.2	4098.6	1
34	34	34.11	34.10	4920.0	4339.9	1
34	36	34.07	36.07	4915.7	4577.2	1
34	38	34.09	38.10	4918.5	4821.1	1
34	40	34.09	40.10	4918.6	5061.9	1
34	42	34.11	42.10	4920.8	5301.7	1
34	44	34.07	44.09	4916.3	5540.7	1
34	46	34.07	46.08	4916.5	5780.1	1
34	48	34.07	48.08	4915.9	6021.4	1
34	50	34.06	50.09	4914.6	6262.9	1
34	52	34.05	52.07	4914.1	6501.6	0
34	54	34.02	54.07	4910.2	6741.7	0
34	56	34.04	56.07	4912.3	6981.9	0
34	58	34.01	58.04	4909.6	7219.8	0
34	60	34.07	60.07	4915.7	7463.6	0
34	62	34.06	62.07	4915.3	7704.5	0
35	1	34.94	1.01	5009.9	359.8	0
35	3	35.06	3.09	5023.1	610.0	0
35	5	35.08	5.09	5025.5	850.6	0
35	7	35.12	7.04	5029.2	1085.1	0
35	9	35.09	9.07	5026.4	1328.4	0
35	11	35.08	11.09	5025.7	1571.6	0
35	13	35.06	13.11	5023.4	1814.7	0
35	15	35.07	15.09	5024.5	2052.4	0
35	17	35.10	17.08	5027.2	2292.8	0
35	19	35.12	19.09	5029.3	2534.0	0
35	21	35.02	21.06	5018.3	2771.0	0
35	23	35.10	23.09	5027.8	3015.4	0
35	25	35.11	25.10	5028.0	3257.2	0
35	27	35.11	27.09	5028.4	3497.0	1
35	29	35.07	29.08	5023.6	3735.9	1
35	31	35.09	31.09	5026.6	3977.2	1
35	33	35.11	33.09	5027.9	4218.6	1
35	35	35.11	35.08	5028.0	4457.5	1
35	37	35.07	37.07	5024.1	4696.6	1
35	39	35.10	39.09	5027.0	4939.7	1
35	41	35.09	41.08	5025.9	5178.7	1
35	43	35.12	43.10	5029.2	5421.6	1
35	45	35.08	45.07	5025.0	5659.0	1
35	47	35.06	47.05	5022.6	5897.7	1
35	49	35.05	49.08	5022.4	6141.0	1
35	51	35.09	51.08	5026.0	6381.6	0
35	53	34.99	53.06	5015.9	6620.7	0
35	55	35.03	55.06	5020.0	6861.1	0
35	57	35.07	57.06	5023.9	7101.9	0
35	59	35.03	59.04	5019.4	7339.8	0
35	61	35.05	61.09	5021.6	7585.6	0
35	63	34.89	63.00	5004.9	7816.5	0
36	2	36.11	2.07	5136.1	486.3	0
36	4	36.07	4.10	5131.8	730.9	0
36	6	36.10	6.06	5135.1	966.8	0
36	8	36.07	8.08	5131.6	1209.7	0
36	10	36.10	10.07	5135.7	1449.0	0
36	12	36.06	12.10	5131.2	1693.3	0
36	14	36.08	14.08	5132.9	1931.4	0
36	16	36.11	16.08	5136.5	2172.3	0
36	18	36.14	18.09	5139.7	2413.3	0
36	20	36.10	20.08	5135.0	2652.8	0
36	22	36.11	22.08	5136.1	2893.2	0
36	24	36.11	24.10	5136.1	3136.7	0
36	26	36.11	26.10	5136.3	3377.5	1
36	28	36.07	28.07	5132.4	3614.3	1
36	30	36.09	30.08	5133.9	3855.8	1
36	32	36.09	32.08	5134.2	4097.1	1
36	34	36.11	34.08	5136.1	4337.4	1
36	36	36.06	36.09	5130.8	4579.4	1
36	38	36.09	38.08	5134.4	4818.3	1
36	40	36.10	40.09	5135.8	5059.8	1
36	42	36.10	42.08	5135.1	5299.9	1
36	44	36.07	44.07	5131.9	5539.4	1
36	46	36.08	46.06	5133.0	5778.5	1
36	48	36.06	48.06	5131.3	6019.2	1
36	50	36.07	50.08	5132.3	6261.4	1
36	52	35.99	52.04	5123.1	6497.6	0
36	54	36.01	54.06	5126.1	6740.2	0
36	56	36.04	56.06	5128.5	6980.6	0
36	58	36.05	58.04	5130.3	7219.5	0
36	60	36.06	60.05	5131.3	7461.1	0
36	62	36.07	62.06	5131.8	7703.3	0
37	1	37.03	1.05	5235.7	364.1	0
37	3	37.07	3.09	5240.2	609.1	0
37	5	37.07	5.10	5239.9	851.9	0
37	7	37.09	7.04	5241.9	1085.1	0
37	9	37.10	9.07	5243.9	1328.7	0
37	11	37.07	11.07	5239.9	1569.3	0
37	13	37.07	13.08	5240.1	1811.3	0
37	15	37.10	15.07	5243.4	2050.4	0
37	17	37.13	17.09	5246.9	2294.1	0
37	19	37.12	19.07	5245.2	2531.9	0
37	21	37.10	21.07	5243.7	2771.8	0
37	23	37.10	23.08	5244.0	3014.2	0
37	25	37.09	25.09	5242.3	3255.2	0
37	27	37.09	27.08	5242.7	3494.9	1
37	29	37.05	29.06	5237.9	3732.9	1
37	31	37.10	31.07	5243.3	3975.6	1
37	33	37.10	33.08	5243.6	4216.9	1
37	35	37.04	35.05	5237.5	4454.0	1
37	37	37.07	37.05	5239.8	4694.2	1
37	39	37.10	39.05	5243.4	4935.5	1
37	41	37.11	41.07	5244.2	5178.1	1
37	43	37.11	43.07	5244.2	5418.9	1
37	45	37.08	45.06	5241.5	5657.6	1
37	47	37.08	47.06	5240.8	5898.2	1
37	49	37.05	49.05	5238.6	6138.2	1
37	51	37.09	51.07	5242.0	6380.5	0
37	53	37.01	53.05	5234.2	6619.4	0
37	55	37.02	55.03	5235.2	6857.2	0
37	57	37.03	57.04	5235.5	7098.8	0
37	59	37.01	59.03	5234.2	7337.9	0
37	61	37.01	60.98	5234.0	7573.4	0
37	63	37.00	63.00	5232.5	7815.7	0
38	2	38.10	2.04	5352.0	483.7	0
38	4	38.07	4.02	5347.8	720.9	0
38	6	38.06	6.00	5346.6	959.2	0
38	8	38.08	7.99	5349.1	1199.2	0
38	10	38.08	10.00	5349.2	1441.1	0
38	12	38.04	12.02	5345.3	1683.2	0
38	14	38.08	14.07	5349.7	1930.3	0
38	16	38.05	15.99	5346.5	2161.7	0
38	18	38.11	18.03	5352.5	2407.0	0
38	20	38.07	20.04	5348.3	2648.8	0
38	22	38.12	22.04	5353.5	2889.0	0
38	24	38.10	24.08	5352.0	3134.1	0
38	26	38.12	26.05	5353.9	3371.9	1
38	28	38.09	28.06	5350.6	3613.3	1
38	30	38.07	30.04	5348.7	3851.6	1
38	32	38.06	32.00	5347.0	4087.3	1
38	34	38.09	34.01	5350.1	4328.8	1
